record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
evidence_claim,2379,person_john-campbell-dpm_a23f0190355f,"John Campbell, DPM",resident,pubmed_author_query_candidate,DPM JC[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20JC%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2385,person_john-karp-mb-bch_21af4a158f1f,"John Karp, MB BCh",resident,pubmed_author_query_candidate,BCh JKM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=BCh%20JKM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2447,kaitlin demarest m d,"Kaitlin Demarest, M.D.",fellow,pubmed_author_query_candidate,D KDM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20KDM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2452,kanan shah m d,"Kanan Shah, M.D.",fellow,pubmed_author_query_candidate,D KSM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20KSM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2453,person_kara-silberthau-m-d_821b0978be02,"Kara Silberthau, M.D.",resident,pubmed_author_query_candidate,D KSM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20KSM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2469,person_katherine-bell-dpm_119b8c06f83c,"Katherine Bell, DPM",resident,pubmed_author_query_candidate,DPM KB[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20KB%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2493,person_kiara-m-corcoran-ruiz-md_b94bf88bc166,"Kiara M. Corcoran Ruiz, MD",resident,pubmed_author_query_candidate,Ruiz KMC[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Ruiz%20KMC%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2504,person_kristen-horstmann-dds_ca5225fbb659,"Kristen Horstmann, DDS",resident,pubmed_author_query_candidate,DDS KH[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DDS%20KH%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2508,person_kush-panara-m-d_8f990f51741d,"Kush Panara, M.D.",resident,pubmed_author_query_candidate,D KPM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20KPM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2512,person_kyra-illuzzi-dpm_1f4b74702d21,"Kyra Illuzzi, DPM",resident,pubmed_author_query_candidate,DPM KI[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPM%20KI%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2516,person_lauren-de-la-ossa-md_c6048c839ed9,"Lauren De La Ossa, MD",resident,pubmed_author_query_candidate,Ossa LDL[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Ossa%20LDL%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2521,lauren reed guy m d,"Lauren Reed-Guy, M.D.",fellow,pubmed_author_query_candidate,D LRM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20LRM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2534,lexi suberi,Lexi Suberi MD,resident,pubmed_author_query_candidate,Suberi L[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Suberi%20L%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2544,person_linda-maga-a-m-d_2dcef9e627ed,"Linda Magaña, M.D.",fellow,pubmed_author_query_candidate,D LMaM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20LMaM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2549,person_louis-xavier-barrette-m-d_463243e54e93,"Louis-Xavier Barrette, M.D.",resident,pubmed_author_query_candidate,D LBM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20LBM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2552,lukas ronner mscr,"Lukas Ronner, MD, MSCR",fellow,pubmed_author_query_candidate,MSCR LR[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MSCR%20LR%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2582,person_margaret-heller-m-d_bf2deb9aac62,"Margaret Heller, M.D.",resident,pubmed_author_query_candidate,D MHM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20MHM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2598,person_mary-catherine-brown-m-d_858475d2be67,"Mary Catherine Brown, M.D.",fellow,pubmed_author_query_candidate,D MCBM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20MCBM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2605,person_matthew-generotti-do_b7f7fb3f5d81,"Matthew Generotti, DO",fellow,pubmed_author_query_candidate,Generotti M[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Generotti%20M%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2630,person_megan-mitchell-m-d_69a04b69c83a,"Megan Mitchell, M.D.",fellow,pubmed_author_query_candidate,D MMM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20MMM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2634,person_melina-r-recarey-md_99ce9d804090,"Melina R. Recarey, MD",resident,pubmed_author_query_candidate,Recarey MR[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Recarey%20MR%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2674,mohamed gad mbbch,"Mohamed Gad, MBBCh, MPH",fellow,pubmed_author_query_candidate,MBBCh MG[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MBBCh%20MG%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2681,person_montita-sowapark_4a7c10d94d8c,Montita Sowapark,medical_student,pubmed_author_query_candidate,Sowapark M[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=Sowapark%20M%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2687,person_nabil-darwich-m-d-ph-d_deaeac8387b9,"Nabil Darwich, M.D., Ph.D.",resident,pubmed_author_query_candidate,D NDMDP[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20NDMDP%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2709,person_neel-sangal-m-d_7be1cb878e17,"Neel Sangal, M.D.",fellow,pubmed_author_query_candidate,D NSM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20NSM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2723,person_nicholas-waring-m-d_4c6324eb110d,"Nicholas Waring, M.D.",resident,pubmed_author_query_candidate,D NWM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20NWM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2724,nicholas wilcox mhs,"Nicholas Wilcox, MD, MHS",fellow,pubmed_author_query_candidate,MHS NW[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=MHS%20NW%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2730,person_nicolas-mu-oz-md_dbe3758f31ec,"Nicolas Muñoz, MD",resident,pubmed_author_query_candidate,oz NM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=oz%20NM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2734,person_nicole-farber-m-d_01cc9b6468d7,"Nicole Farber, M.D.",fellow,pubmed_author_query_candidate,D NFM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=D%20NFM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2741,niki von krusenstiern,"Niki Von Krusenstiern, MD, DPhil",resident,pubmed_author_query_candidate,DPhil NVK[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=DPhil%20NVK%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2758,person_n-ria-llu-s-md-phd_33e30e1bf409,"Núria Lluís, MD, PhD",resident,pubmed_author_query_candidate,s NrL[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=s%20NrL%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
evidence_claim,2761,person_ogoegbunam-okolo-m-d-m-s_5efacaa788a5,"Ogoegbunam Okolo, M.D., M.S.",resident,pubmed_author_query_candidate,S OOMDM[Author] count=0,,,,pubmed_eutilities,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&retmode=json&retmax=10&term=S%20OOMDM%5BAuthor%5D,scholarly_api,candidate,0.1,13,Use only as discovery input; fetch/review article-level evidence before accepting.,"[""author_query"", ""no_results""]",PubMed author query is a discovery signal only; article-level affiliation/coauthor review is required.
